time;;;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-x;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-y;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-z;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-w;LT Upper arm Accel Sensor X (mG);LT Upper arm Accel Sensor Y (mG);LT Upper arm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-z (mGauss);LT Upper Arm Course (deg);LT Upper Arm Pitch (deg);LT Upper Arm Roll (deg);Noraxon MyoMotion-Segments-Forearm LT-Orientation-x;Noraxon MyoMotion-Segments-Forearm LT-Orientation-y;Noraxon MyoMotion-Segments-Forearm LT-Orientation-z;Noraxon MyoMotion-Segments-Forearm LT-Orientation-w;LT Forearm Accel Sensor X (mG);LT Forearm Accel Sensor Y (mG);LT Forearm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-z (mGauss);LT Forearm Course (deg);LT Forearm Pitch (deg);LT Forearm Roll (deg);Noraxon MyoMotion-Segments-Hand LT-Orientation-x;Noraxon MyoMotion-Segments-Hand LT-Orientation-y;Noraxon MyoMotion-Segments-Hand LT-Orientation-z;Noraxon MyoMotion-Segments-Hand LT-Orientation-w;LT Hand Accel Sensor X (mG);LT Hand Accel Sensor Y (mG);LT Hand Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-z (mGauss);LT Hand Course (deg);LT Hand Pitch (deg);LT Hand Roll (deg);Noraxon MyoMotion-Segments-Object 1-Orientation-x;Noraxon MyoMotion-Segments-Object 1-Orientation-y;Noraxon MyoMotion-Segments-Object 1-Orientation-z;Noraxon MyoMotion-Segments-Object 1-Orientation-w;LT Object 1 Accel Sensor X (mG);LT Object 1 Accel Sensor Y (mG);LT Object 1 Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-x (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-y (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-z (mG);Noraxon MyoMotion-Segments-Object 1-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Object 1-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-z (mGauss);LT Object 1 Course (deg);LT Object 1 Pitch (deg);LT Object 1 Roll (deg);LT RacketHand_x (deg);LT RacketHand_y (deg);LT RacketHAnd_z (deg);LT Elbow Flexion (deg);Noraxon MyoMotion-Joints-Elbow LT-Extension (deg);LT Wrist Flexion (deg);Noraxon MyoMotion-Joints-Wrist LT-Extension (deg);LT Wrist Radial (deg);LT Wrist Supination (deg);Noraxon MyoMotion-Body Orientation-x;Noraxon MyoMotion-Body Orientation-y;Noraxon MyoMotion-Body Orientation-z;Noraxon MyoMotion-Body Orientation-w;Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Elbow LT-x (mm);Noraxon MyoMotion-Trajectories-Elbow LT-y (mm);Noraxon MyoMotion-Trajectories-Elbow LT-z (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-x (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-y (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-z (mm);Noraxon MyoMotion-Trajectories-Body center of mass-x (mm);Noraxon MyoMotion-Trajectories-Body center of mass-y (mm);Noraxon MyoMotion-Trajectories-Body center of mass-z (mm)
8,925;;;0,523807667;-0,040079556;0,078050163;0,847305924;1000,976563;306,1523438;-90,33203125;-103,610378;-43,0897618;44,6297785;110,75;110,875;77;-0,791259766;-0,745910645;0,336334229;179,1125186;26,61789371;9,638493266;0,146376114;-0,06888114;0,064333962;0,984728675;161,7431641;1044,921875;106,3842773;-182,8018411;79,12886913;43,8689091;-66,125;-17,4375;90,4375;0,382049561;-0,971618652;-0,200546265;-158,5373496;71,38032826;28,93848344;0,184808824;-0,529055928;-0,050047438;0,826704771;635,7421875;816,8945313;-131,8359375;-113,126166;-29,22458034;36,92522056;-193,5;192,25;52,90625;-0,281311035;-1,081542969;0,186538696;-105,7908633;21,83229042;67,28039572;-0,112552087;-0,236972665;0,450061411;0,853592825;-221,5576172;895,9960938;-187,7441406;-112,8710265;-19,7731993;-65,11295225;-323;-57,46875;11,796875;0,644958496;-0,702819824;0,434631348;-92,3949217;59,58169622;143,2064406;-46,97961329;27,16713802;-60,81552322;46,4814663;-46,4814663;-0,264066332;0,264066332;-5,090663605;32,15367309;0,706952263;0,014781659;0,014781659;0,706952263;258,0523136;-155,4425235;1169,951676;305,4343495;-148,4603603;1182,543677;281,8909419;-150,7119978;1172,37314;323,0134707;-388,1982066;1132,945103;306,9529043;-373,1598858;1101,797343;302,7008125;-556,6697828;1052,970665;3,903231822;-41,0237397;997,8807879
8,93;;;0,52811213;-0,042444075;0,080436904;0,844290225;986,328125;286,6210938;-91,85791016;-113,2666423;-41,88283257;24,13338647;109,6875;110,1875;80;-0,798095703;-0,738891602;0,336090088;179,1527173;26,01408973;10,03718933;0,150347777;-0,071953414;0,064541548;0,983896662;151,0009766;1031,25;106,3232422;-184,0268423;60,94591716;29,5640853;-64,5625;-14,3984375;90,1875;0,374328613;-0,974243164;-0,208023071;-158,1782685;70,81047945;29,32794203;0,191158005;-0,536498827;-0,050255722;0,82042793;609,375;796,875;-82,58056641;-84,11968897;-33,09386898;2,494827898;-189,5;184,75;53,28125;-0,291015625;-1,087036133;0,166305542;-106,1060108;20,5641112;66,88338583;-0,107976566;-0,24977825;0,447962632;0,851634527;-247,0703125;902,8320313;-145,8740234;-84,14110038;-25,35561542;-56,75771157;-310;-58,78125;11,75;0,64654541;-0,717529297;0,410797119;-94,36619017;58,41934211;141,1228528;-47,14244476;27,39756465;-60,46943431;46,62305741;-46,62305741;-0,659610546;0,659610546;-5,033500549;31,45293515;0,706952263;0,014781659;0,014781659;0,706952263;260,0918477;-152,3417659;1168,681049;307,4060849;-145,4377245;1181,567616;283,9151298;-147,6177734;1171,261106;325,063528;-384,8097723;1130,141149;309,5662204;-369,435029;1098,87253;306,8378992;-552,3408365;1047,7254;3,988758208;-40,89795323;997,809134
8,935;;;0,532425125;-0,044597053;0,082773146;0,841239083;976,0742188;246,7041016;-89,90478516;-130,4374957;-21,07581091;2,102057944;107,125;108,9375;83,25;-0,804443359;-0,732299805;0,33493042;179,1685477;25,4085023;10,40752944;0,154273945;-0,074818851;0,064826154;0,983056082;144,8974609;1009,765625;117,2485352;-172,4054942;48,85214404;11,06820948;-61,03125;-11,8046875;89,5;0,366149902;-0,97644043;-0,21611023;-157,9006425;70,2546402;29,64500054;0,197300012;-0,543653494;-0,050536696;0,814223327;618,1640625;793,9453125;-55,81665039;-81,29880534;-27,84561;4,094911909;-183,875;176,75;53,0625;-0,299804688;-1,093139648;0,146621704;-106,3949524;19,33113229;66,50176367;-0,103536283;-0,262116524;0,44572676;0,849648646;-273,1933594;913,5742188;-113,1591797;-62,07415104;-36,17411451;-42,45329204;-297,75;-60,3125;12,0703125;0,647644043;-0,728759766;0,387664795;-96,12749226;57,26179195;139,2356291;-47,29694183;27,59922737;-60,12832474;46,77320025;-46,77320025;-1,032622321;1,032622321;-4,984917492;30,75855803;0,706952263;0,014781659;0,014781659;0,706952263;262,0384322;-149,2123125;1167,43114;309,2862403;-142,3768802;1180,595027;285,8454357;-144,4906253;1170,161308;327,0662573;-381,3720259;1127,360754;312,1180836;-365,6625834;1095,991321;310,8838822;-547,9449611;1042,609502;4,071174295;-40,77066267;997,7384451
8,94;;;0,536738682;-0,046517095;0,085051081;0,838161119;965,8203125;217,4072266;-87,21923828;-142,0348918;-8,576903373;-16,41751745;104,625;106,25;86,5625;-0,810791016;-0,725708008;0,333770752;179,159064;24,80274006;10,74739645;0,158149908;-0,077455948;0,065193058;0,982211305;138,9160156;981,4453125;124,6337891;-161,7370589;37,93318463;-14,87648517;-56,4375;-8,8515625;88,625;0,357971191;-0,978637695;-0,224197388;-157,7034709;69,71477453;29,89126212;0,203237311;-0,550519882;-0,050888376;0,808104466;635,7421875;797,8515625;-21,78955078;-72,6922448;-17,37790509;17,65606923;-178,5;170;52,96875;-0,30859375;-1,099243164;0,126937866;-106,6595043;18,13427052;66,13389223;-0,099235054;-0,273979458;0,443359801;0,847655441;-297,6074219;925,78125;-81,78710938;-42,29139735;-46,19204871;-26,1376052;-285,75;-61,75;12,484375;0,648742676;-0,739990234;0,364532471;-97,7011478;56,11675197;137,5218085;-47,4424297;27,77166281;-59,79266186;46,93108974;-46,93108974;-1,382970231;1,382970231;-4,944359055;30,06849618;0,706952263;0,014781659;0,014781659;0,706952263;263,8793806;-146,0609416;1166,201602;311,0627685;-139,2834506;1179,62397;287,6693297;-141,3367946;1169,072546;329,0095085;-377,8915346;1124,605155;314,5954856;-361,8498382;1093,153991;314,8226453;-543,4924205;1037,620867;4,149998717;-40,64212097;997,6686909
8,945;;;0,541043117;-0,048187518;0,087263842;0,835066064;961,4257813;193,2373047;-83,984375;-151,7177717;1,160352655;-27,52175585;102,5625;102,8125;88,75;-0,817138672;-0,719116211;0,332611084;179,12385;24,19859193;11,0552857;0,161972038;-0,079847525;0,065645714;0,981366431;143,4326172;957,5195313;153,8085938;-131,3197162;38,22133695;-29,24363848;-49,40625;-4,98828125;87,625;0,349792481;-0,980834961;-0,232284546;-157,5849742;69,19244814;30,06889964;0,208974387;-0,557100604;-0,051307507;0,802082391;643,0664063;798,3398438;18,84460449;-55,0414891;-9,806612904;23,7725787;-173,125;162,125;53,03125;-0,317382813;-1,10534668;0,107254028;-106,9015023;16,97397165;65,77829275;-0,09507313;-0,285366222;0,440869052;0,845672335;-308,3496094;941,8945313;-59,99755859;-39,20553837;-52,47398661;-9,265977606;-274;-63,375;12,9296875;0,649841309;-0,751220703;0,341400147;-99,10799606;54,99025111;135,960204;-47,57858172;27,91492905;-59,46273612;47,0955592;-47,0955592;-1,710929842;1,710929842;-4,911117404;29,38089467;0,706952263;0,014781659;0,014781659;0,706952263;265,6038999;-142,8956655;1164,992618;312,7254653;-136,1645449;1178,653384;289,3761824;-138,1638717;1167,99433;330,8820939;-374,3762744;1121,875777;316,9866069;-358,0054172;1090,360919;318,6403446;-538,994543;1032,757025;4,224813623;-40,51263181;997,5998598
8,95;;;0,54532766;-0,049596225;0,089405806;0,831964278;962,4023438;179,4433594;-77,39257813;-154,3041487;5,374918981;-30,17056058;101,375;98,75;90,25;-0,824707031;-0,711181641;0,331268311;179,0629487;23,59792931;11,3302823;0,165737605;-0,081980758;0,066186099;0,980525166;130,6152344;941,40625;180,4199219;-103,6026094;20,78564333;-38,39099861;-39,90625;-2,296875;86,25;0,342254639;-0,983398438;-0,238128662;-157,5427189;68,68883158;30,18057153;0,214517677;-0,563400926;-0,051789972;0,796165411;637,6953125;782,7148438;47,27172852;-46,52019903;-5,562192613;9,622398535;-166,875;154,375;52,25;-0,325408936;-1,108764648;0,088356018;-107,1227732;15,85019586;65,43361768;-0,091047538;-0,296282506;0,438262952;0,843713582;-323,9746094;956,5429688;-33,53881836;-29,16703012;-59,16531615;8,319195811;-262,5;-65;13,34375;0,650634766;-0,761413574;0,319015503;-100,3672235;53,88679264;134,5315828;-47,70533356;28,0295732;-59,13869424;47,26519401;-47,26519401;-2,017133039;2,017133039;-4,884429069;28,69406343;0,706952263;0,014781659;0,014781659;0,706952263;267,2032775;-139,7253063;1163,80475;314,2661332;-133,0283009;1177,68294;290,9574408;-134,9803581;1166,92673;332,6741879;-370,8351901;1119,174175;319,2812334;-354,1388076;1087,612563;322,3257418;-534,4631868;1028,01511;4,295274307;-40,3825326;997,5319547
8,955;;;0,549581333;-0,05073581;0,091473253;0,828866021;972,1679688;173,9501953;-77,81982422;-160,0153028;0,82330893;-22,33974204;99,4375;94;90,9375;-0,833496094;-0,701904297;0,329742432;178,976786;23,00257343;11,57208631;0,169444578;-0,083847555;0,066815086;0,9796907;82,82470703;963,3789063;120,2392578;-166,5360711;-38,54342461;-40,73128391;-30,5625;-2,40625;85,3125;0,335357666;-0,986328125;-0,241729736;-157,5736034;68,20469355;30,22947893;0,219875392;-0,569428603;-0,052331305;0,790358977;615,7226563;777,34375;191,0400391;77,46409266;23,42336414;6,64027933;-160,25;142;49,8125;-0,332672119;-1,10949707;0,070243835;-107,3250963;14,76243111;65,09861785;-0,087152486;-0,306739754;0,435550927;0,841790091;-345,4589844;967,2851563;-6,66809082;-13,98366762;-70,3933426;24,63465742;-251,375;-66,75;14,3046875;0,651123047;-0,770568848;0,29737854;-101,4963314;52,80951719;133,2186972;-47,82281589;28,11660479;-58,8205877;47,43848721;-47,43848721;-2,302488402;2,302488402;-4,863577431;28,00651025;0,706952263;0,014781659;0,014781659;0,706952263;268,6713259;-136,5588234;1162,638764;315,6789963;-129,8831819;1176,712894;292,4070606;-131,79498;1165,870211;334,3780073;-367,2775163;1116,501991;321,4714397;-350,2596521;1084,909451;325,8707413;-529,9099802;1023,391869;4,361128563;-40,2521683;997,4649886
8,96;;;0,553793778;-0,051603578;0,093464792;0,825780755;968,75;204,4677734;-81,66503906;-146,8965507;-37,05531116;-18,16441356;96,6875;89;90,5;-0,842285156;-0,692626953;0,328216553;178,866101;22,41417176;11,78101787;0,173091381;-0,085444803;0,067532672;0,978865618;72,265625;975,5859375;144,6533203;-147,4544599;-57,13487478;-23,83013085;-21,515625;-3,91015625;83,6875;0,328460693;-0,989257813;-0,245330811;-157,6738428;67,74041077;30,21940725;0,22505724;-0,575193557;-0,052927159;0,784665742;653,3203125;829,1015625;-95,64208984;-209,3151697;-96,93164939;34,49294637;-154,875;142;48,34375;-0,339935303;-1,110229492;0,052131653;-107,5101628;13,70973534;64,77211452;-0,083379819;-0,316754369;0,432743223;0,839909387;-339,5996094;967,7734375;34,48486328;-3,496606238;-54,1922215;24,76997599;-240,625;-68,1875;14,8203125;0,651611328;-0,779724121;0,275741577;-102,5111823;51,76036846;132,0062269;-47,93131136;28,17746724;-58,50842321;47,61399311;-47,61399311;-2,568102523;2,568102523;-4,847975744;27,31698544;0,706952263;0,014781659;0,014781659;0,706952263;270,0046723;-133,4046579;1161,495475;316,9609696;-126,7373021;1175,743946;293,7217868;-128,6160266;1164,825498;335,9882742;-363,7121331;1113,860946;323,5520405;-346,3770893;1082,252211;329,2706697;-525,3456327;1018,883727;4,422229247;-40,12186637;997,3989824
8,965;;;0,557956031;-0,052201804;0,095381483;0,822716483;976,0742188;214,9658203;-86,66992188;-146,5608714;-57,25372711;-9,199928609;91,6875;83,625;89,8125;-0,851074219;-0,683349609;0,326690674;178,7319237;21,83408228;11,95802889;0,176676751;-0,086774708;0,068337809;0,978051849;114,440918;996,09375;119,0795898;-181,7616377;-26,30810712;-7,150554325;-15,4296875;2,712890625;83,5;0,321563721;-0,9921875;-0,248931885;-157,8388958;67,29597112;30,15478035;0,230073603;-0,580707297;-0,053573931;0,779086007;744,6289063;854,0039063;71,10595703;-101,7302297;-0,373647951;130,7085203;-149,25;138,25;47,90625;-0,347198486;-1,110961914;0,03401947;-107,6794891;12,69084612;64,4529956;-0,079719474;-0,326346854;0,429850692;0,838075724;-343,75;964,3554688;7,106781006;-33,99985816;-92,53589602;19,05699376;-230,25;-69,375;15,5234375;0,652099609;-0,788879395;0,254104614;-103,4260885;50,74025971;130,8806656;-48,03127765;28,21407083;-58,2022164;47,79046272;-47,79046272;-2,815165361;2,815165361;-4,837202133;26,62458584;0,706952263;0,014781659;0,014781659;0,706952263;271,2029552;-130,2701208;1160,375643;318,1118423;-123,5978379;1174,777149;294,9013459;-125,4507503;1163,793465;337,5024213;-360,1469895;1111,252825;325,5207642;-342,4991801;1079,641585;332,5240777;-520,7793966;1014,486961;4,478540394;-39,99191454;997,3339616
8,97;;;0,562060918;-0,052538021;0,097226195;0,819679418;976,5625;220,3369141;-78,85742188;-136,6035812;-66,9707412;-7,379454924;86,5625;78;89,375;-0,858276367;-0,674377441;0,3253479;178,5756155;21,2633115;12,10466959;0,180199618;-0,087844861;0,06922777;0,977250681;106,8115234;1067,382813;130,2490234;-192,0725178;-51,78224614;62,12349798;-13,6171875;5,26953125;85,4375;0,314910889;-0,995300293;-0,250473023;-158,0634216;66,87099361;30,04062828;0,234935017;-0,585982523;-0,054268871;0,773618065;735,3515625;870,1171875;33,66088867;-147,2154217;-42,13995116;129,3939702;-146,625;134,375;48,4375;-0,353790283;-1,112426758;0,016487122;-107,834388;11,70425644;64,14022571;-0,076159978;-0,335540946;0,426884577;0,836290314;-330,078125;979,4921875;23,80371094;-48,91450849;-84,63893928;29,25543547;-221,125;-70,5;16,140625;0,653076172;-0,795898438;0,233734131;-104,2539119;49,74923681;129,8301864;-48,1233304;28,22874719;-57,90199267;47,96691685;-47,96691685;-3,044951232;3,044951232;-4,83097232;25,92883054;0,706952263;0,014781659;0,014781659;0,706952263;272,2686262;-127,1611114;1159,279931;319,1340852;-120,4708174;1173,813862;295,9482528;-122,3051217;1162,775101;338,9201559;-356,5889021;1108,679476;327,3777894;-338,6327297;1077,078441;335,6321252;-516,2189423;1010,197875;4,53012584;-39,86255251;997,2699573
8,975;;;0,566103366;-0,052625206;0,099003384;0,816673678;976,0742188;211,0595703;-66,46728516;-130,382654;-61,98397602;-9,624680754;83,1875;72,5;88,75;-0,863891602;-0,665710449;0,324188232;178,3988755;20,7024678;12,22307696;0,183659049;-0,08866837;0,07019787;0,976462766;114,1967773;1110,351563;144,8974609;-191,7820953;-58,9261161;107,5486948;-10,7265625;8,046875;86,4375;0,308502197;-0,998596191;-0,249954224;-158,3412282;66,46474551;29,8826065;0,239651748;-0,591032732;-0,055009957;0,768258586;678,7109375;868,1640625;58,77685547;-118,2374338;-81,44759663;94,16556932;-143,375;129;48,96875;-0,359710693;-1,114624023;-0,000465393;-107,9759682;10,7482891;63,83286185;-0,07268895;-0,344362695;0,423856278;0,83455168;-303,4667969;987,3046875;25,29907227;-80,46287256;-78,73072404;27,04911521;-212,5;-71,0625;16,90625;0,654541016;-0,80078125;0,214630127;-105,0061608;48,78664032;128,8445028;-48,20821924;28,22416713;-57,6077713;48,14270301;-48,14270301;-3,2588016;3,2588016;-4,829111577;25,22974195;0,706952263;0,014781659;0,014781659;0,706952263;273,2069458;-124,0818455;1158,208922;320,0328483;-117,3608853;1172,855764;296,8678083;-119,1835764;1161,77152;340,2433985;-353,0433162;1106,142858;329,1256492;-334,7830813;1074,563826;338,5984097;-511,6702195;1006,013011;4,577147779;-39,73396297;997,2070063
8,98;;;0,570080455;-0,052481676;0,100718763;0,813701223;972,1679688;222,65625;-58,95996094;-115,7748764;-76,54037886;-10,60604887;81,6875;67,3125;89,125;-0,869506836;-0,657043457;0,323028565;178,2037316;20,1517589;12,31592992;0,187054454;-0,089263666;0,071241404;0,975688112;121,09375;1133,789063;164,7949219;-180,5987362;-63,65422221;136,0593899;-7,96875;10,2265625;85,5625;0,302093506;-1,00189209;-0,249435425;-158,6653345;66,07615382;29,68692652;0,244233551;-0,595871963;-0,055795773;0,763002889;651,8554688;866,2109375;53,83300781;-126,6922276;-110,7143088;72,29956374;-137,5;121,5625;49,46875;-0,365631104;-1,116821289;-0,017417908;-108,1051428;9,82114508;63,53006028;-0,069293614;-0,352839584;0,420777118;0,832856074;-277,5878906;1003,90625;42,75512695;-102,3321491;-61,00812411;35,62393596;-205;-71,375;17,671875;0,656005859;-0,805664063;0,195526123;-105,6930783;47,85125893;127,9147309;-48,28677625;28,20323768;-57,31954921;48,31747988;-48,31747988;-3,458100043;3,458100043;-4,831509343;24,5278663;0,706952263;0,014781659;0,014781659;0,706952263;274,0258205;-121,0347916;1157,163161;320,8158049;-114,2712564;1171,904883;297,66794;-116,0889578;1160,783999;341,4761472;-349,514213;1103,644996;330,7690718;-330,954049;1072,098924;341,42877;-507,1374453;1001,92921;4,619860749;-39,60626926;997,1451529
8,985;;;0,573991259;-0,052130703;0,102379029;0,810761962;964,3554688;200,3173828;-48,85864258;-116,7810278;-62,69332479;-22,79611672;80,5;62,5;89,625;-0,87512207;-0,648376465;0,321868897;177,9925094;19,6110258;12,38638459;0,190385964;-0,089654047;0,072349827;0,974926069;116,2719727;1133,789063;171,5087891;-174,1957425;-76,36433128;136,765766;-6,95703125;12,03125;83,375;0,295684815;-1,005187988;-0,248916626;-159,0281076;65,70381479;29,46023871;0,248689467;-0,600514567;-0,056625466;0,757845209;689,453125;881,3476563;45,25756836;-162,0885013;-109,3777358;102,6927854;-133,75;116,375;49,25;-0,371551514;-1,119018555;-0,034370422;-108,2226353;8,92094929;63,23107437;-0,065961292;-0,360999645;0,417658116;0,831197968;-272,4609375;1015,625;51,54418945;-115,4927949;-64,61199758;44,448472;-198;-71,625;18,609375;0,657470703;-0,810546875;0,176422119;-106,3237209;46,94147818;127,0332589;-48,35985845;28,16900335;-57,0372974;48,49114894;-48,49114894;-3,644219203;3,644219203;-4,838070283;23,82425691;0,706952263;0,014781659;0,014781659;0,706952263;274,7355693;-118,0207661;1156,143234;321,4929295;-111,2038028;1170,963649;298,3589704;-113,0226047;1159,814047;342,6243771;-346,0041182;1101,187878;332,3148576;-327,1479441;1069,684953;344,1311036;-502,6231788;997,9435739;4,658604356;-39,47953792;997,084448
8,99;;;0,577836337;-0,051599556;0,103991296;0,807854235;943,359375;214,2333984;-43,36547852;-98,26654892;-81,7076607;-40,11929508;81,3125;58,25;90,875;-0,881530762;-0,639648438;0,320800781;177,7677759;19,07983501;12,4379369;0,193654761;-0,089866597;0,073513152;0,974175367;97,65625;1119,140625;155,1513672;-184,4317782;-100,4644054;114,4398821;-7,9609375;12,3984375;80,5625;0,289215088;-1,008178711;-0,249984741;-159,4215444;65,34603942;29,20939752;0,253027558;-0,604974735;-0,057498813;0,752779192;742,1875;901,3671875;18,95141602;-219,8987976;-108,2864925;141,7455068;-131,125;113;49,25;-0,377655029;-1,119873047;-0,050270081;-108,3289805;8,04583549;62,93524446;-0,06267987;-0,368870634;0,414509789;0,829570566;-277,0996094;1018,554688;65,49072266;-115,7912463;-72,53517601;48,74110972;-192;-71,6875;19,65625;0,657592773;-0,815002441;0,158462524;-106,9060297;46,05541992;126,1936246;-48,42833737;28,12456736;-56,76098293;48,6637342;-48,6637342;-3,818442817;3,818442817;-4,848671528;23,12041353;0,706952263;0,014781659;0,014781659;0,706952263;275,3483403;-115,0393382;1155,149853;322,0759372;-108,1594179;1170,034906;298,9530377;-109,9847328;1158,863448;343,695658;-342,5143859;1098,773341;333,7714541;-323,365879;1067,323053;346,7148089;-498,1286819;994,053418;4,693783446;-39,35379214;997,0249495
8,995;;;0,581617357;-0,050918591;0,10556285;0,804975175;939,9414063;191,7724609;-28,33557129;-96,00238713;-63,56291687;-47,20793149;83,3125;54,40625;92,4375;-0,88873291;-0,630859375;0,319824219;177,5322683;18,55755403;12,47431407;0,196863273;-0,089931248;0,074720402;0,97343417;82,88574219;1101,5625;131,4697266;-201,2551133;-120,1058763;87,50413081;-10,59375;12,6640625;78,75;0,282684326;-1,010864258;-0,252639771;-159,8374839;65,00090259;28,94130193;0,25725461;-0,609266;-0,058416319;0,747798463;770,5078125;891,6015625;6,51550293;-257,7045992;-98,8177072;145,6445729;-129,25;111,25;49,75;-0,38394165;-1,119384766;-0,065116882;-108,4245221;7,194039005;62,64198767;-0,059438216;-0,376479229;0,411341964;0,827966351;-280,5175781;1022,460938;72,44873047;-121,8404325;-84,10737856;52,352677;-186,625;-71,25;20,5;0,65637207;-0,819030762;0,141647339;-107,4468913;45,19107586;125,3904005;-48,49309821;28,07302319;-56,49059367;48,83529785;-48,83529785;-3,981882398;3,981882398;-4,863134563;22,41824051;0,706952263;0,014781659;0,014781659;0,706952263;275,8776921;-112,0891199;1154,183894;322,5778861;-105,1382561;1169,121892;299,4636812;-106,9746978;1157,934276;344,698954;-339,0453772;1096,403002;335,1487115;-319,6079644;1065,01422;349,1903834;-493,6541807;990,2562562;4,725854674;-39,2290209;996,9667209
