time;;;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-x;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-y;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-z;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-w;LT Upper arm Accel Sensor X (mG);LT Upper arm Accel Sensor Y (mG);LT Upper arm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-z (mGauss);LT Upper Arm Course (deg);LT Upper Arm Pitch (deg);LT Upper Arm Roll (deg);Noraxon MyoMotion-Segments-Forearm LT-Orientation-x;Noraxon MyoMotion-Segments-Forearm LT-Orientation-y;Noraxon MyoMotion-Segments-Forearm LT-Orientation-z;Noraxon MyoMotion-Segments-Forearm LT-Orientation-w;LT Forearm Accel Sensor X (mG);LT Forearm Accel Sensor Y (mG);LT Forearm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-z (mGauss);LT Forearm Course (deg);LT Forearm Pitch (deg);LT Forearm Roll (deg);Noraxon MyoMotion-Segments-Hand LT-Orientation-x;Noraxon MyoMotion-Segments-Hand LT-Orientation-y;Noraxon MyoMotion-Segments-Hand LT-Orientation-z;Noraxon MyoMotion-Segments-Hand LT-Orientation-w;LT Hand Accel Sensor X (mG);LT Hand Accel Sensor Y (mG);LT Hand Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-z (mGauss);LT Hand Course (deg);LT Hand Pitch (deg);LT Hand Roll (deg);Noraxon MyoMotion-Segments-Object 1-Orientation-x;Noraxon MyoMotion-Segments-Object 1-Orientation-y;Noraxon MyoMotion-Segments-Object 1-Orientation-z;Noraxon MyoMotion-Segments-Object 1-Orientation-w;LT Object 1 Accel Sensor X (mG);LT Object 1 Accel Sensor Y (mG);LT Object 1 Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-x (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-y (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-z (mG);Noraxon MyoMotion-Segments-Object 1-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Object 1-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-z (mGauss);LT Object 1 Course (deg);LT Object 1 Pitch (deg);LT Object 1 Roll (deg);LT RacketHand_x (deg);LT RacketHand_y (deg);LT RacketHAnd_z (deg);LT Elbow Flexion (deg);Noraxon MyoMotion-Joints-Elbow LT-Extension (deg);LT Wrist Flexion (deg);Noraxon MyoMotion-Joints-Wrist LT-Extension (deg);LT Wrist Radial (deg);LT Wrist Supination (deg);Noraxon MyoMotion-Body Orientation-x;Noraxon MyoMotion-Body Orientation-y;Noraxon MyoMotion-Body Orientation-z;Noraxon MyoMotion-Body Orientation-w;Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Elbow LT-x (mm);Noraxon MyoMotion-Trajectories-Elbow LT-y (mm);Noraxon MyoMotion-Trajectories-Elbow LT-z (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-x (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-y (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-z (mm);Noraxon MyoMotion-Trajectories-Body center of mass-x (mm);Noraxon MyoMotion-Trajectories-Body center of mass-y (mm);Noraxon MyoMotion-Trajectories-Body center of mass-z (mm)
4,395;;;-0,003289324;-0,600993075;-0,169537092;0,781059331;689,453125;558,1054688;335,4492188;-21,53794954;469,1332315;-176,1045989;111,4375;76,6875;141;0,176696777;-0,827575684;-0,576965332;-77,43974328;16,11660034;78,06691362;-0,448225699;-0,396926141;-0,482063419;0,639654767;372,5585938;457,7636719;643,5546875;479,5057445;517,7896669;-485,7255375;80,5;47,9375;225,75;-0,094665527;0,623840332;-0,767883301;-4,523688262;16,44451664;101,4707155;0,65741622;0,734026913;-0,007654985;0,170146426;747,0703125;-231,4453125;451,6601563;702,225049;170,132066;-458,1393705;100,4375;43,1875;212;-0,158622742;0,800842285;-0,702819824;134,424598;-70,3873197;-50,72746715;0,822779688;0,219346223;0,52431878;0,003261427;749,5117188;98,99902344;518,5546875;465,5233878;-371,1640948;-302,868178;-2,2109375;76,6875;203;-0,762207031;0,39453125;-0,689819336;75,42898694;-26,75384468;74,71620071;-40,58391471;11,87890743;-73,28795158;69,55762933;-69,55762933;22,54883325;-22,54883325;5,877628138;-31,00820958;0,707102058;0,002584399;0,002584399;0,707102058;112,0724214;-310,8579227;1377,240163;129,1437037;-317,2941566;1423,278328;120,8550987;-317,9092759;1398,911909;-112,3283093;-320,2507428;1446,284732;-105,2034643;-355,8128692;1458,068091;-279,1527768;-381,5438744;1386,251943;-7,413116318;-43,73125809;1008,008079
4,4;;;0,004067598;-0,597369508;-0,16543658;0,784706228;668,9453125;562,9882813;341,3085938;-25,79099265;441,5341174;-172,160861;113,9375;78,75;146,75;0,172180176;-0,835998535;-0,569030762;-78,48502512;16,63455343;77,70476232;-0,443675758;-0,396721449;-0,476268498;0,647249744;405,2734375;602,0507813;684,0820313;517,9396291;668,1114771;-470,8067248;70,75;47,3125;230;-0,077697754;0,616882324;-0,773620606;-5,455213787;16,94944694;101,8509742;0,651715111;0,740470935;-0,008252092;0,164018635;722,1679688;-281,4941406;475,0976563;690,0864295;138,9177967;-424,7036635;96,8125;48,8125;220,875;-0,142463684;0,795349121;-0,711730957;134,2323997;-71,09544083;-51,52806433;-0,82398955;-0,224218336;-0,520333472;0,004520738;776,3671875;133,0566406;511,2304688;521,9734751;-376,7637467;-316,3338227;-19,015625;75,5625;210,375;-0,748535156;0,405761719;-0,695922852;74,27985859;-27,28811925;75,27542271;-40,55342535;11,85508985;-73,35505615;69,45358649;-69,45358649;22,22303112;-22,22303112;5,914749986;-31,14361909;0,707102058;0,002584399;0,002584399;0,707102058;116,456124;-311,9268358;1375,656632;133,9662526;-318,4316713;1421,520004;125,5183055;-318,9960675;1397,20714;-107,2498485;-326,0007769;1446,125379;-99,39665405;-361,5011557;1457,628693;-273,753939;-389,7355192;1387,769083;-7,226553152;-43,84300915;1007,968063
4,405;;;0,011533047;-0,593673367;-0,161163915;0,788317902;639,1601563;571,2890625;351,3183594;-29,31159563;402,9693131;-166,2865894;115,9375;80,75;154;0,167663574;-0,844421387;-0,561096191;-79,55857607;17,14781402;77,33273315;-0,43905218;-0,396509576;-0,4703212;0,654836857;424,0722656;645,5078125;704,5898438;531,3882801;718,5753972;-457,5607271;59,6875;46,90625;235,375;-0,06072998;0,609924316;-0,77935791;-6,398393797;17,45920556;102,2277861;0,645790537;0,7469621;-0,009084624;0,157859663;706,0546875;-196,4111328;468,2617188;661,7712829;214,3818452;-478,0241523;93,6875;50,03125;228,625;-0,126304627;0,789855957;-0,72064209;134,1389164;-71,80431899;-52,44841748;-0,825252957;-0,229334106;-0,515957453;0,012301696;786,1328125;176,5136719;506,8359375;578,2980716;-361,827867;-336,1502596;-36,03125;74,625;218,25;-0,734863281;0,416992188;-0,702026367;73,10381226;-27,85743594;75,83543955;-40,53116681;11,84986623;-73,41426502;69,35813076;-69,35813076;21,87536702;-21,87536702;5,947423164;-31,29242246;0,707102058;0,002584399;0,002584399;0,707102058;120,9594175;-312,946752;1374,037499;138,9128099;-319,5056005;1419,721453;130,3035475;-320,025142;1395,464239;-101,9511569;-331,7526684;1445,896879;-93,35878163;-367,1707563;1457,122115;-268,0741344;-398,0065672;1389,286244;-7,033807729;-43,95349059;1007,926381
4,41;;;0,019113786;-0,589911423;-0,156711987;0,791884165;611,328125;572,265625;363,5253906;-25,43970155;366,7413343;-164,4077867;117,625;82,5625;160,75;0,161529541;-0,85333252;-0,552246094;-80,66173683;17,65461548;76,95014134;-0,43435688;-0,396292857;-0,464226351;0,662404686;413,3300781;564,453125;704,1015625;509,6652982;645,0826543;-443,8365824;45,9375;47,15625;240,375;-0,043831825;0,603271484;-0,783996582;-7,352756788;17,97320238;102,600175;0,63962503;0,753504247;-0,010105059;0,151687373;682,1289063;-81,84814453;469,4824219;613,721992;316,5360457;-535,7124207;86,875;49,875;236,375;-0,107936859;0,784240723;-0,728393555;134,1381144;-72,51157063;-53,48444535;-0,826534644;-0,234712961;-0,511220349;0,020101305;774,4140625;201,2939453;489,2578125;606,8823369;-341,1059054;-371,5493733;-52,34375;73,375;226,625;-0,72064209;0,430908203;-0,704772949;71,89519744;-28,45701978;76,39864479;-40,51747157;11,86361732;-73,46435504;69,27327551;-69,27327551;21,51076608;-21,51076608;5,972766964;-31,45185841;0,707102058;0,002584399;0,002584399;0,707102058;125,588952;-313,9131969;1372,378955;143,9889842;-320,5109616;1417,879227;135,2168732;-320,9917611;1393,679627;-96,42465907;-337,4948651;1445,592777;-87,08202855;-372,8096889;1456,540574;-262,0923627;-406,3492851;1390,779753;-6,834594818;-44,06243883;1007,882806
4,415;;;0,026812279;-0,586090932;-0,152073829;0,795394287;594,2382813;560,546875;375,7324219;-12,1880814;343,3830813;-169,0690179;119,125;85,125;166,75;0,153778076;-0,862731934;-0,542480469;-81,79539509;18,15309012;76,55675387;-0,429593098;-0,396076136;-0,457987691;0,669940848;369,3847656;432,8613281;740,234375;463,8103778;526,7903981;-384,2624144;32,1875;48;243,5;-0,027003288;0,596923828;-0,787536621;-8,317977521;18,49047076;102,9671194;0,633204165;0,760099186;-0,011260197;0,145516051;629,8828125;-26,42822266;495,3613281;546,5109719;368,699452;-543,6885652;78,625;46,53125;243,75;-0,087360382;0,778503418;-0,734985352;134,2209413;-73,21528587;-54,62864816;-0,827791538;-0,240368548;-0,506165282;0,027943482;748,5351563;209,5947266;477,5390625;613,8307583;-313,3532269;-402,2542839;-66,4375;71,75;236;-0,705871582;0,447509766;-0,704162598;70,64823752;-29,08009127;76,96799146;-40,51173361;11,89508615;-73,50417104;69,20061393;-69,20061393;21,13444695;-21,13444695;5,988101317;-31,61814462;0,707102058;0,002584399;0,002584399;0,707102058;130,3497561;-314,8211756;1370,679361;149,1986486;-321,4420283;1415,992163;140,2626674;-321,8905664;1391,851972;-90,66476513;-343,2152164;1445,209025;-80,56079193;-378,4054364;1455,878324;-255,7900716;-414,7531447;1392,226531;-6,628699329;-44,16956169;1007,837191
4,42;;;0,034627113;-0,582219825;-0,147242666;0,798837052;578,125;544,921875;399,1699219;12,89547469;319,6621497;-170,4490318;121,1875;87,8125;170,875;0,146026611;-0,872131348;-0,532714844;-82,96000418;18,6412806;76,15277069;-0,424764497;-0,395867095;-0,451607762;0,677432502;293,9453125;336,1816406;793,4570313;393,7388697;443,4352058;-309,1086023;20,875;48,53125;244,75;-0,010174751;0,590576172;-0,79107666;-9,293988713;19,00973082;103,3275047;0,626516953;0,766746673;-0,012494457;0,139355428;583,984375;-53,10058594;536,1328125;505,4151352;356,7225837;-501,40161;72,6875;40,5625;250,875;-0,066783905;0,772766113;-0,741577148;134,3760063;-73,91421094;-55,87075044;-0,828974785;-0,246308222;-0,500846757;0,035855152;698,7304688;192,0166016;491,2109375;587,7111871;-268,1460604;-409,1733932;-76,4375;69,75;245,25;-0,691101074;0,464111328;-0,703552246;69,35729142;-29,71815409;77,54682289;-40,51239716;11,94133639;-73,53267506;69,1412444;-69,1412444;20,75152165;-20,75152165;5,991085596;-31,78668828;0,707102058;0,002584399;0,002584399;0,707102058;135,2454218;-315,6653308;1368,939086;154,544091;-322,2925295;1414,061231;145,4438272;-322,7157548;1389,982033;-84,66765819;-348,9016082;1444,743584;-73,79147985;-383,9455643;1455,13135;-249,1515493;-423,20547;1393,604828;-6,415970922;-44,27455134;1007,789464
4,425;;;0,042553918;-0,578306345;-0,14221203;0,802201143;570,3125;519,0429688;421,6308594;44,36329504;307,4567307;-177,8462495;124,6875;89,4375;173,75;0,138275147;-0,881530762;-0,522949219;-84,15565319;19,11721919;75,73875223;-0,419874352;-0,395675847;-0,44508776;0,684867169;213,8671875;289,0625;828,6132813;318,2740698;403,4494474;-257,1497913;18,421875;48,5625;245,75;0,006653786;0,584228516;-0,794616699;-10,28104993;19,52950914;103,680143;0,619555765;0,773444538;-0,013753154;0,133210554;561,5234375;-108,581543;583,0078125;496,1847909;329,0963805;-440,9893943;70,875;32,75;256;-0,046207428;0,767028809;-0,748168945;134,590477;-74,60781108;-57,19861293;-0,830032426;-0,252532576;-0,495327526;0,043864709;618,6523438;140,7470703;523,9257813;516,6973098;-211,7931038;-395,677027;-80,5625;67,1875;253,75;-0,676330566;0,480712891;-0,702941895;68,0171802;-30,361432;78,13865893;-40,51707015;11,99795689;-73,54906545;69,09575232;-69,09575232;20,36670891;-20,36670891;5,979841789;-31,95241785;0,707102058;0,002584399;0,002584399;0,707102058;140,2783668;-316,4400543;1367,160114;160,02631;-323,0558331;1412,089131;150,762045;-323,4612209;1388,072246;-78,43086952;-354,5425161;1444,196019;-66,77207404;-389,4182445;1454,297101;-242,1638977;-431,6922321;1394,894868;-6,196312136;-44,37709579;1007,739616
4,43;;;0,050586489;-0,574358288;-0,13697592;0,805475736;562,5;499,2675781;440,4296875;69,65901378;295,6518572;-183,0604212;129,5;90,8125;176;0,130485535;-0,890686035;-0,513031006;-85,38216667;19,57905253;75,31551447;-0,414925001;-0,395513947;-0,438427375;0,69223363;158,203125;254,3945313;846,1914063;265,737935;370,9977961;-227,0002021;24,1875;47,65625;245,375;0,023262978;0,579467773;-0,796081543;-11,27975854;20,04828455;104,0238489;0,612315786;0,780188995;-0,014985479;0,12708244;565,9179688;-175,4150391;627,4414063;518,6448781;299,8126756;-378,8428931;72,6875;24,75;259,75;-0,025974274;0,760437012;-0,75378418;134,8511138;-75,29621284;-58,59933536;-0,830911717;-0,259037215;-0,489674647;0,052001731;543,4570313;92,95654297;573,2421875;451,936219;-153,5425709;-363,7835258;-78,9375;63,78125;262;-0,660949707;0,498260498;-0,702636719;66,62321074;-30,99940141;78,74699284;-40,52258017;12,05942384;-73,55262836;69,06424644;-69,06424644;19,98417037;-19,98417037;5,953029907;-32,11018833;0,707102058;0,002584399;0,002584399;0,707102058;145,4500902;-317,1395392;1365,34555;165,6453572;-323,7250836;1410,079745;156,2181064;-324,1206474;1386,126203;-71,95276386;-360,1273676;1443,567184;-59,50158036;-394,8125753;1453,374334;-234,8166876;-440,1988466;1396,079424;-5,969664009;-44,47688697;1007,687687
4,435;;;0,0587179;-0,57038197;-0,131529077;0,808651172;565,4296875;484,375;444,3359375;80,46249026;296,6685027;-189,2732368;135,125;93;177,625;0,122657776;-0,899597168;-0,502960205;-86,63920734;20,02518925;74,8840029;-0,409917505;-0,395393019;-0,431624664;0,699522801;137,0849609;235,2294922;861,8164063;247,1110216;353,2240524;-205,6313007;33,40625;45,375;245;0,039652824;0,576293945;-0,795471191;-12,29101351;20,56464644;104,3575493;0,604794227;0,786975015;-0,016146836;0,120969206;585,4492188;-203,7353516;667,4804688;544,440224;307,2708;-337,4605255;77,125;17,875;262,5;-0,006084442;0,752990723;-0,758422852;135,1452953;-75,98005704;-60,06038012;-0,831562133;-0,2658126;-0,48395516;0,060294969;510,2539063;35,58349609;609,8632813;403,4116199;-139,2727673;-328,1215756;-72,1875;59,46875;270,25;-0,644958496;0,51675415;-0,702636719;65,17151755;-31,6213899;79,3750539;-40,52528573;12,11965869;-73,54292135;69,04641878;-69,04641878;19,6074562;-19,6074562;5,909880162;-32,25519692;0,707102058;0,002584399;0,002584399;0,707102058;150,7613097;-317,75776;1363,499075;171,4005925;-324,2932669;1408,037526;161,8120808;-324,6875214;1384,148057;-65,23208676;-365,6467017;1442,858942;-51,97952966;-400,118697;1452,362998;-227,1014712;-448,7108373;1397,144192;-5,735994456;-44,57362437;1007,633751
4,44;;;0,066941444;-0,566381226;-0,125867409;0,811719499;579,1015625;476,0742188;430,9082031;72,95128845;309,7375622;-195,9925914;139,875;97,125;179,375;0,114830017;-0,908508301;-0,492889404;-87,92636242;20,45443049;74,44515654;-0,40485147;-0,395323317;-0,424676079;0,70672837;135,1318359;239,5019531;867,6757813;243,8885886;357,6729823;-199,3306213;41,625;42,59375;245,375;0,056042671;0,573120117;-0,79486084;-13,31594101;21,07744552;104,6803858;0,596989475;0,793796703;-0,017200342;0,114867351;590,8203125;-198,3642578;697,265625;546,2002657;333,73248;-318,175775;84,375;11,453125;263,5;0,013805389;0,745544434;-0,763061523;135,4619191;-76,66031022;-61,57057541;-0,831938067;-0,272844254;-0,478231832;0,068770497;518,0664063;0,938415527;642,578125;398,7576531;-145,2505906;-292,0487809;-60,5625;55;277,5;-0,628967285;0,535247803;-0,702636719;63,65933828;-32,21717225;80,02558979;-40,52142968;12,17262976;-73,51991624;69,04161485;-69,04161485;19,23952091;-19,23952091;5,850175353;-32,38334694;0,707102058;0,002584399;0,002584399;0,707102058;156,2119452;-318,2883875;1361,624375;177,2907779;-324,7532031;1405,966854;167,5433526;-325,1550842;1382,14191;-58,26768897;-371,0921058;1442,073851;-44,20565485;-405,3276924;1451,264042;-219,011328;-457,21424;1398,077861;-5,495292658;-44,66701395;1007,577896
4,445;;;0,075251297;-0,562356701;-0,119988489;0,814674749;604,0039063;472,9003906;411,1328125;56,23343964;332,7455941;-197,7507509;143,375;101,875;180,625;0,107002258;-0,917419434;-0,482818604;-89,24320086;20,86604895;73,99977977;-0,399724915;-0,39531252;-0,417576709;0,71384711;134,1552734;277,34375;869,6289063;236,1770009;394,278206;-200,0395334;47,09375;40,3125;246,5;0,072432518;0,569946289;-0,794250488;-14,35580835;21,58591702;104,9917759;0,588900383;0,800647587;-0,018117541;0,108772864;591,3085938;-145,7519531;696,2890625;526,982296;385,5274263;-344,7395887;86,5;7,421875;265,75;0,033695221;0,738098145;-0,767700195;135,7921464;-77,33807855;-63,12094608;-0,832001166;-0,280112988;-0,472559323;0,077449733;566,8945313;-26,16882324;665,0390625;426,1220301;-182,2234179;-258,6864274;-45,625;50,625;284,5;-0,612976074;0,553741455;-0,702636719;62,08527356;-32,77752537;80,70066511;-40,50754122;12,21291546;-73,4841414;69,04889396;-69,04889396;18,88275528;-18,88275528;5,77419679;-32,49151478;0,707102058;0,002584399;0,002584399;0,707102058;161,8009671;-318,7246737;1359,724615;183,3139989;-325,0974942;1403,87145;173,4104967;-325,5162443;1380,111252;-51,05847279;-376,4559981;1441,214721;-36,17979922;-410,4313476;1450,079059;-210,5405672;-465,6957332;1398,871859;-5,247570289;-44,75676385;1007,52021
4,45;;;0,083642943;-0,558305587;-0,113892035;0,817512895;635,7421875;478,2714844;385,7421875;28,59095604;359,7054169;-192,8424272;145,25;107,375;181,75;0,098274231;-0,926086426;-0,471221924;-90,58930896;21,25980079;73,54843264;-0,394534117;-0,395364971;-0,410320684;0,720878843;147,7050781;341,3085938;890,1367188;240,0301531;460,1782807;-186,8129367;51,21875;38,34375;247,625;0,088264465;0,564819336;-0,794616699;-15,41194776;22,08976453;105,2914149;0,580525923;0,80752071;-0,018878339;0,102681855;580,5664063;-121,4599609;717,7734375;504,7129864;416,9742241;-337,8777457;89,3125;2,525390625;270,25;0,052597046;0,729187012;-0,772644043;136,1299707;-78,0144734;-64,70532196;-0,831721198;-0,287597623;-0,466981007;0,086349256;639,1601563;-39,91699219;666,9921875;478,6558184;-234,9895324;-244,5754988;-28,515625;46,1875;290,75;-0,594787598;0,570922852;-0,702636719;60,44911818;-33,29467178;81,40153434;-40,48068989;12,23606901;-73,43641464;69,06707945;-69,06707945;18,53900522;-18,53900522;5,682659654;-32,57767356;0,707102058;0,002584399;0,002584399;0,707102058;167,5262073;-319,0593474;1357,801978;189,4675002;-325,3184661;1401,753878;179,4110947;-325,7634932;1378,058469;-43,603483;-381,7313427;1440,284059;-27,90199238;-415,4218697;1448,809749;-201,6846008;-474,1424949;1399,519788;-4,992866541;-44,84257889;1007,460754
4,455;;;0,092113363;-0,554221767;-0,107580315;0,820231575;671,3867188;493,4082031;349,8535156;-14,76895019;387,4456475;-183,7420679;146,5;113,0625;182,875;0,088645935;-0,934509277;-0,458099365;-91,96430188;21,63587957;73,09134904;-0,389273457;-0,395481355;-0,402901712;0,727826136;166,015625;413,3300781;891,6015625;241,2579171;532,3411592;-192,6811069;54,46875;37,46875;248,375;0,103538513;0,557739258;-0,795959473;-16,48569807;22,58920326;105,5792267;0,571865099;0,8144086;-0,019470689;0,096591059;569,8242188;-129,3945313;708,4960938;498,4552549;409,9009257;-346,5989824;90,375;-3,078125;274;0,070510864;0,718811035;-0,777893066;136,4728098;-78,69048923;-66,32093782;-0,831077045;-0,295275433;-0,461526879;0,095479333;708,984375;-27,49633789;673,828125;551,029632;-266,4829339;-236,5784747;-10,7265625;42,25;297,25;-0,574401856;0,586791992;-0,702636719;58,75195682;-33,76261403;82,12855552;-40,4387883;12,23892679;-73,377881;69,0947935;-69,0947935;18,20956073;-18,20956073;5,576652592;-32,6409428;0,707102058;0,002584399;0,002584399;0,707102058;173,3841494;-319,2845431;1355,857316;195,7474556;-325,4081255;1399,615181;185,5415094;-325,8888475;1375,984495;-35,90212538;-386,911352;1439,283456;-19,37267217;-420,2916051;1447,457297;-192,4399872;-482,5419331;1400,016721;-4,731256245;-44,92415523;1007,399554
4,46;;;0,100661024;-0,550096344;-0,101058468;0,822829604;711,9140625;519,53125;309,8144531;-69,24447063;414,4326771;-165,6319116;147,625;118,75;183,75;0,079017639;-0,942932129;-0,444976807;-93,36781338;21,99481842;72,62838675;-0,383935276;-0,39565877;-0,395313722;0,734693747;197,1435547;480,46875;857,421875;246,4764452;598,4219711;-234,4749651;54,0625;38,28125;250,375;0,118812561;0,55065918;-0,797302246;-17,57836211;23,08496187;105,8552702;0,562916943;0,821303228;-0,019890088;0,090498113;571,2890625;-178,3447266;701,6601563;521,9411199;376,2356786;-339,2964426;91,5;-8,421875;278,25;0,088424683;0,708435059;-0,78314209;136,8221801;-79,36691125;-67,96910857;-0,830056936;-0,30312288;-0,456212595;0,104843074;756,8359375;-29,12902832;662,5976563;597,8757421;-294,1868863;-245,888958;6,42578125;38,71875;302,75;-0,554016113;0,602661133;-0,702636719;56,99612676;-34,17732376;82,88118097;-40,38075797;12,21975348;-73,30999417;69,13048512;-69,13048512;17,89511588;-17,89511588;5,457555746;-32,68156425;0,707102058;0,002584399;0,002584399;0,707102058;179,3697378;-319,3917769;1353,889913;202,1487214;-325,3581516;1397,454654;191,7966611;-325,8838318;1373,888572;-27,95448563;-391,9891865;1438,212947;-10,59300865;-425,0327631;1446,021721;-182,8046053;-490,8813754;1400,358461;-4,462859571;-45,00117606;1007,336578
4,465;;;0,109285719;-0,545918467;-0,094334724;0,825306379;754,3945313;557,1289063;267,3339844;-133,2738298;436,6812986;-138,304743;148,75;124,9375;184,75;0,069389343;-0,951354981;-0,431854248;-94,7994673;22,337357;72,15901103;-0,378509869;-0,39589109;-0,38755162;0,741487874;230,2246094;539,5507813;822,265625;251,7364273;658,2143207;-276,382799;50,125;40,15625;253,875;0,134086609;0,543579102;-0,79864502;-18,69116605;23,57824404;106,1196211;0,553680585;0,82819597;-0,020138935;0,08440183;587,890625;-235,5957031;699,7070313;563,7831596;346,1085365;-326,8966782;93,6875;-13,625;282,75;0,106338501;0,698059082;-0,788391113;137,184524;-80,04422998;-69,65604906;-0,828658202;-0,311116162;-0,451039628;0,114435884;817,3828125;-2,157211304;661,6210938;674,787778;-307,6247984;-254,4195379;21,875;35,71875;308;-0,533630371;0,618530273;-0,702636719;55,18512524;-34,53679475;83,65801379;-40,3065823;12,17827175;-73,23450732;69,17246705;-69,17246705;17,59572889;-17,59572889;5,326943266;-32,70083024;0,707102058;0,002584399;0,002584399;0,707102058;185,4762233;-319,371977;1351,897368;208,6646035;-325,1599354;1395,269767;198,169831;-325,7395158;1371,768159;-19,76172178;-396,9576331;1437,070445;-1,565305914;-429,6371222;1444,501275;-172,7779268;-499,1477168;1400,540807;-4,187852247;-45,07330819;1007,271732
