time;;;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-x;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-y;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-z;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-w;LT Upper arm Accel Sensor X (mG);LT Upper arm Accel Sensor Y (mG);LT Upper arm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-z (mGauss);LT Upper Arm Course (deg);LT Upper Arm Pitch (deg);LT Upper Arm Roll (deg);Noraxon MyoMotion-Segments-Forearm LT-Orientation-x;Noraxon MyoMotion-Segments-Forearm LT-Orientation-y;Noraxon MyoMotion-Segments-Forearm LT-Orientation-z;Noraxon MyoMotion-Segments-Forearm LT-Orientation-w;LT Forearm Accel Sensor X (mG);LT Forearm Accel Sensor Y (mG);LT Forearm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-z (mGauss);LT Forearm Course (deg);LT Forearm Pitch (deg);LT Forearm Roll (deg);Noraxon MyoMotion-Segments-Hand LT-Orientation-x;Noraxon MyoMotion-Segments-Hand LT-Orientation-y;Noraxon MyoMotion-Segments-Hand LT-Orientation-z;Noraxon MyoMotion-Segments-Hand LT-Orientation-w;LT Hand Accel Sensor X (mG);LT Hand Accel Sensor Y (mG);LT Hand Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-z (mGauss);LT Hand Course (deg);LT Hand Pitch (deg);LT Hand Roll (deg);Noraxon MyoMotion-Segments-Object 1-Orientation-x;Noraxon MyoMotion-Segments-Object 1-Orientation-y;Noraxon MyoMotion-Segments-Object 1-Orientation-z;Noraxon MyoMotion-Segments-Object 1-Orientation-w;LT Object 1 Accel Sensor X (mG);LT Object 1 Accel Sensor Y (mG);LT Object 1 Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-x (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-y (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-z (mG);Noraxon MyoMotion-Segments-Object 1-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Object 1-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-z (mGauss);LT Object 1 Course (deg);LT Object 1 Pitch (deg);LT Object 1 Roll (deg);LT RacketHand_x (deg);LT RacketHand_y (deg);LT RacketHAnd_z (deg);LT Elbow Flexion (deg);Noraxon MyoMotion-Joints-Elbow LT-Extension (deg);LT Wrist Flexion (deg);Noraxon MyoMotion-Joints-Wrist LT-Extension (deg);LT Wrist Radial (deg);LT Wrist Supination (deg);Noraxon MyoMotion-Body Orientation-x;Noraxon MyoMotion-Body Orientation-y;Noraxon MyoMotion-Body Orientation-z;Noraxon MyoMotion-Body Orientation-w;Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Elbow LT-x (mm);Noraxon MyoMotion-Trajectories-Elbow LT-y (mm);Noraxon MyoMotion-Trajectories-Elbow LT-z (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-x (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-y (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-z (mm);Noraxon MyoMotion-Trajectories-Body center of mass-x (mm);Noraxon MyoMotion-Trajectories-Body center of mass-y (mm);Noraxon MyoMotion-Trajectories-Body center of mass-z (mm)
5,95;;;0,549981727;0,350250087;0,675919298;0,343479374;934,0820313;333,0078125;189,453125;254,6193756;-128,5444976;-31,526347;68,6875;54,21875;46,9375;-1,112670898;0,019798279;-0,004452467;84,44754618;8,608959359;30,57126532;0,266203507;-0,084634482;0,75655735;0,59126447;-111,9995117;729,0039063;678,2226563;234,5241487;-202,7150936;-47,17180356;-31,234375;86,75;178,875;-0,156768799;-1,004882813;-0,464813232;145,6454269;57,55911906;69,62877318;-0,695766276;0,618299628;-0,356571891;0,080444676;-433,3496094;726,5625;549,8046875;44,31440405;-291,622045;-35,13578095;-100,0625;123,125;108;0,172546387;-0,980712891;-0,656005859;118,9127963;-47,11914209;144,339626;-0,243572144;0,853566623;-0,459355648;0,033000297;-874,5117188;129,5166016;539,0625;-85,93568531;-417,9372452;-56,56097586;-148,375;-9,734375;72,1875;0,945495606;-0,191299439;-0,461547852;159,9643812;-35,15614815;168,1825667;-56,43948626;8,839150724;-51,47468437;67,55091267;-67,55091267;-40,10744123;40,10744123;20,77744307;-38,12417426;0,539398496;0,457219054;0,457219054;0,539398496;91,12054351;366,4745665;1170,699544;79,91032234;404,6047973;1200,242442;84,21840672;387,042617;1181,917269;312,1935494;434,0585495;1151,873596;308,6125617;468,1126443;1135,087562;477,7604291;492,4031949;1218,015091;36,1099733;2,014646143;998,9435357
5,955;;;0,547036786;0,353596771;0,67920381;0,338234037;943,8476563;322,9980469;187,9882813;252,6665537;-140,4119531;-26,88139139;65,5;55,59375;41,53125;-1,111450195;0,024482727;-0,010774851;83,59461455;8,710395064;30,64928433;0,267941443;-0,082026295;0,761327905;0,584687003;-102,0507813;692,8710938;688,9648438;224,6523939;-168,3319562;-58,53681704;-29,328125;85,8125;178,375;-0,167816162;-1,002929688;-0,468170166;144,5448465;57,45382298;69,49753582;-0,700054136;0,612920873;-0,356519557;0,084534112;-433,3496094;723,1445313;565,4296875;34,14752694;-286,4051136;-26,73401076;-99,4375;121,875;106,375;0,168273926;-0,978271484;-0,660400391;117,8642064;-47,01192069;144,542262;-0,248546564;0,852045413;-0,459137969;0,037888581;-889,6484375;131,9580078;533,203125;-72,62737774;-429,1514179;-49,34382913;-154,25;-8,859375;70,8125;0,943908691;-0,190109253;-0,465209961;159,0203072;-35,13560516;168,4551538;-56,35173017;8,86154929;-51,56081202;67,30218106;-67,30218106;-40,34156887;40,34156887;20,96795086;-38,16538515;0,539398496;0,457219054;0,457219054;0,539398496;89,18581916;367,5202756;1170,991482;77,38490788;405,4287686;1200,589642;81,95439645;387,9574234;1182,240975;308,9447825;438,9318941;1151,728729;304,8758544;472,9465114;1134,973866;473,3898057;499,7875132;1218,404172;36,00423322;2,108375095;998,9510775
5,96;;;0,544095523;0,356797714;0,682453868;0,33303479;934,0820313;320,5566406;198,2421875;246,3208781;-131,2917117;-32,1909913;65,1875;57,75;38,4375;-1,110229492;0,029167175;-0,017097235;82,75681282;8,818847412;30,73242681;0,269681116;-0,079432125;0,76598853;0,578121272;-91,06445313;672,3632813;701,171875;215,5430943;-146,0042083;-59,66438941;-24,84375;84,375;177,375;-0,178863525;-1,000976563;-0,4715271;143,4551305;57,34398494;69,36858719;-0,704289931;0,607517995;-0,356421478;0,088664025;-428,2226563;730,46875;576,6601563;26,2275359;-293,9943554;-18,99255396;-97,75;120,625;104,5;0,164001465;-0,975830078;-0,664794922;116,8114885;-46,90356937;144,7503885;-0,253525656;0,850515028;-0,458811733;0,042903645;-905,7617188;124,1455078;532,2265625;-60,17360133;-430,9610726;-35,77326124;-160;-8,390625;69,75;0,942321777;-0,188919067;-0,46887207;158,0592645;-35,1207941;168,7436911;-56,27548641;8,892058802;-51,65199121;67,04325585;-67,04325585;-40,58386346;40,58386346;21,15153542;-38,20639094;0,539398496;0,457219054;0,457219054;0,539398496;87,29747365;368,5620956;1171,305082;74,91742483;406,2398041;1200,961298;79,74294839;388,8635374;1182,587909;305,6893329;443,7445861;1151,602491;301,1332673;477,7137444;1134,880818;468,9695343;507,0866378;1218,82263;35,89962187;2,200955897;998,959471
5,965;;;0,541166681;0,359850876;0,68566902;0,327877974;922,8515625;315,6738281;214,84375;233,592186;-119,3728131;-36,33634953;65,5625;58,75;36,25;-1,109008789;0,033851624;-0,023419619;81,93444465;8,933728281;30,82140872;0,271430409;-0,076852862;0,770537667;0,571568784;-79,46777344;666,5039063;704,5898438;208,0972764;-140,6270983;-59,83566609;-19,640625;82,8125;176,125;-0,189910889;-0,999023438;-0,474884033;142,3762042;57,2287525;69,24169658;-0,708471704;0,602094608;-0,356275419;0,092831861;-422,1191406;741,6992188;580,5664063;24,21281105;-306,8527285;-14,80215448;-96,625;119,625;102,8125;0,159729004;-0,973388672;-0,669189453;115,7551662;-46,79426821;144,9639207;-0,258511365;0,848973719;-0,458375859;0,048031968;-918,9453125;107,2998047;527,34375;-43,59877989;-423,5325022;-23,89317589;-164;-8,2265625;68,625;0,940734863;-0,187728882;-0,47253418;157,0825387;-35,11146852;169,0466162;-56,2101858;8,929929865;-51,74717006;66,77412423;-66,77412423;-40,83437376;40,83437376;21,32865354;-38,24664219;0,539398496;0,457219054;0,457219054;0,539398496;85,45239758;369,6050397;1171,641924;72,50532389;407,0430659;1201,359492;77,58118989;389,7660974;1182,959936;302,4259437;448,5010656;1151,495042;297,3837909;482,418858;1134,808645;464,4995847;514,3027818;1219,270079;35,7960565;2,292568794;998,9687642
5,97;;;0,538256372;0,36275784;0,688848523;0,32276081;909,1796875;308,8378906;228,0273438;220,9737378;-109,9310477;-44,45262372;66;59,5625;34,375;-1,107910156;0,038311005;-0,029026031;81,12749915;9,05448649;30,91650668;0,27319379;-0,074287327;0,774975439;0,565030633;-60,05859375;674,8046875;707,5195313;195,9645079;-148,4740629;-51,78818171;-14,71875;80,8125;174,625;-0,200195313;-0,996704102;-0,477203369;141,3077498;57,10772514;69,11655191;-0,712597666;0,596654297;-0,356079165;0,097035274;-423,5839844;760,7421875;589,84375;25,27978437;-321,5188247;1,026620481;-95,75;118,625;101,4375;0,156921387;-0,971374512;-0,67376709;114,6957098;-46,68419668;145,1828141;-0,263503474;0,847419962;-0,457830798;0,053256808;-922,3632813;84,77783203;521,484375;-29,83974204;-406,9772772;-18,48772682;-166,75;-8,3671875;67,3125;0,939758301;-0,186386108;-0,475616455;156,0919604;-35,10729005;169,3620938;-56,15477864;8,974140306;-51,84526635;66,49492905;-66,49492905;-41,0930537;41,0930537;21,49979376;-38,28604234;0,539398496;0,457219054;0,457219054;0,539398496;83,64712319;370,6519727;1172,002455;70,145443;407,8417273;1201,784886;75,46577168;390,6681441;1183,357627;299,1527572;453,2041859;1151,405684;293,6258008;487,0647946;1134,756728;459,9793934;521,4366672;1219,745337;35,69343408;2,383321972;998,9789617
5,975;;;0,535368072;0,365523268;0,691991602;0,317681273;904,296875;297,6074219;250,4882813;200,0983743;-102,1632312;-41,56862034;67;58,65625;33,0625;-1,106933594;0,042545319;-0,033916473;80,33566999;9,180634588;31,0176104;0,274972528;-0,071732697;0,779303572;0,558507361;-42,41943359;693,8476563;719,2382813;188,2118391;-160,0355634;-30,72573246;-10,6796875;77,9375;172,75;-0,209716797;-0,994018555;-0,478485107;140,2492385;56,9809102;68,99279552;-0,716666313;0,591200411;-0,355830618;0,101272115;-419,1894531;778,3203125;579,5898438;37,36194126;-340,9461669;-0,106760663;-97,25;118,6875;100,3125;0,155578613;-0,969787598;-0,678527832;113,6335277;-46,57352109;145,4070445;-0,268500198;0,845852478;-0,457178316;0,058559513;-917,96875;70,37353516;520,5078125;-26,32954344;-394,6436459;-19,12763767;-168,25;-8,8046875;65,9375;0,93939209;-0,184890747;-0,478118897;155,0897102;-35,10786418;169,6881369;-56,10787979;9,023485825;-51,94521403;66,20594194;-66,20594194;-41,35975995;41,35975995;21,66545873;-38,32487528;0,539398496;0,457219054;0,457219054;0,539398496;81,8780819;371,7038833;1172,386151;67,83426184;408,6372048;1202,236902;73,39312546;391,5708756;1183,780435;295,8675478;457,8554639;1151,333067;289,8572783;491,6531663;1134,7238;455,4080549;528,4878617;1220,246619;35,59164067;2,473261311;998,9900319
5,98;;;0,532502839;0,368154262;0,695097621;0,312637912;902,34375;282,4707031;260,2539063;184,8363807;-106,2620973;-42,76966406;69,125;57,78125;31,796875;-1,105957031;0,046779633;-0,038806915;79,55839294;9,311757784;31,12429326;0,276765136;-0,069184963;0,783525177;0,55199891;-34,39331055;709,4726563;709,9609375;190,0527679;-178,2785096;-30,1156765;-8,2421875;76;170,625;-0,219238281;-0,991333008;-0,479766846;139,1999724;56,84865541;68,87005124;-0,720676426;0,585735962;-0,355527958;0,105540242;-416,5039063;768,5546875;575,6835938;38,43522861;-335,8570065;-9,401082114;-98,5;119,4375;99,6875;0,15423584;-0,968200684;-0,683288574;112,5689992;-46,46238088;145,6365659;-0,273498805;0,844270219;-0,45642122;0,063920817;-911,1328125;51,39160156;507,3242188;-13,01259307;-377,4295198;-26,57327362;-168,75;-9,59375;64,625;0,939025879;-0,183395386;-0,480621338;154,0781238;-35,11277083;170,022724;-56,06794464;9,076679746;-52,04600692;65,90753801;-65,90753801;-41,63424498;41,63424498;21,82616363;-38,36370118;0,539398496;0,457219054;0,457219054;0,539398496;80,14177395;372,7602339;1172,791698;65,56809303;409,4294665;1202,713958;71,3596447;392,4739821;1184,226903;292,5678827;462,4553568;1151,275382;286,0759718;496,1845206;1134,708113;450,7844699;535,4550853;1220,771697;35,49055803;2,562382221;999,0019146
5,985;;;0,52965977;0,370659678;0,69816605;0,307629806;902,8320313;277,34375;270,5078125;176,8786412;-105,1251172;-39,34274324;71,375;57,09375;30,625;-1,104980469;0,051013947;-0,043697357;78,79491336;9,447503346;31,23588144;0,278567893;-0,066639332;0,787644355;0,545504811;-28,8848877;733,3984375;722,65625;196,2738346;-190,7465801;-7,008567739;-7,90234375;74,6875;169,125;-0,228759766;-0,988647461;-0,481048584;138,1591365;56,7115748;68,74792654;-0,724627109;0,580263542;-0,355169734;0,109837311;-433,3496094;741,2109375;581,5429688;38,23718764;-304,3791748;-9,409773043;-99,0625;119,0625;99,125;0,152893066;-0,96661377;-0,688049316;111,5025055;-46,35088585;145,871268;-0,278496236;0,842672287;-0,455563082;0,069322018;-899,9023438;31,61621094;489,5019531;1,965174279;-357,6083156;-39,5061656;-168,75;-10,390625;63,0625;0,938659668;-0,181900024;-0,483123779;153,059508;-35,12158776;170,3639034;-56,03343205;9,13245601;-52,14673738;65,60017416;-65,60017416;-41,91617052;41,91617052;21,98240764;-38,40325883;0,539398496;0,457219054;0,457219054;0,539398496;78,43489671;373,8192746;1173,21716;63,34326364;410,2173185;1203,213683;69,36183925;393,3759509;1184,69486;289,2513038;467,0033897;1151,230463;282,2795788;500,6584586;1134,707534;446,1075247;542,3363684;1221,317944;35,39007008;2,650638856;999,014527
5,99;;;0,526836304;0,373049568;0,701196544;0,302656466;907,7148438;272,7050781;272,2167969;175,5254095;-111,0065749;-36,00588557;73,5;56,46875;29,625;-1,104125977;0,054161072;-0,04914856;78,04433106;9,587582925;31,35151509;0,280375363;-0,064090447;0,791665957;0,539024195;-25,48217773;766,1132813;743,6523438;207,1615417;-205,1029379;27,43106336;-6,69140625;73,0625;167,75;-0,237686157;-0,98638916;-0,482818604;137,1258072;56,57048085;68,62600191;-0,728517866;0,574785184;-0,354754945;0,114160587;-443,1152344;726,5625;579,1015625;43,18052284;-288,2090268;-12,74431055;-98,875;118,5;97,8125;0,151931763;-0,964782715;-0,692382813;110,4344523;-46,23911522;146,1109334;-0,283489499;0,84105788;-0,454607965;0,074745867;-895,5078125;17,37976074;484,375;7,829973519;-345,1381984;-42,04710216;-167,75;-11,1328125;61,5625;0,937316895;-0,180053711;-0,486083984;152,0360055;-35,13390583;170,7098778;-56,00292342;9,189645799;-52,24664581;65,28434713;-65,28434713;-42,20511606;42,20511606;22,13466768;-38,44437965;0,539398496;0,457219054;0,457219054;0,539398496;76,75445292;374,8783468;1173,660137;61,15625841;410,9986818;1203,733117;67,39645938;394,2743608;1185,181602;285,9154415;471,4983968;1151,195866;278,4658527;505,0738654;1134,7196;441,3761867;549,1293485;1221,882347;35,29006747;2,737954637;999,0277685
5,995;;;0,524028876;0,375334504;0,704188742;0,297717924;911,6210938;273,1933594;270,5078125;179,9469699;-115,0799001;-33,95765546;75,4375;55,6875;29,1875;-1,103393555;0,056221008;-0,055160522;77,30569218;9,731745379;31,47021452;0,282180917;-0,061532813;0,795595053;0,532556246;-23,88000488;770,5078125;727,5390625;213,8917385;-216,1293503;15,43294182;-5,3671875;71,5;166,5;-0,246017456;-0,984558106;-0,485076904;136,0990408;56,4263118;68,5038369;-0,732348715;0,569302197;-0,354283126;0,11850669;-438,4765625;717,7734375;571,2890625;45,3904352;-285,5925711;-25,21377313;-99,3125;119,125;95,5;0,151351929;-0,96270752;-0,696289063;109,365301;-46,12712179;146,3551823;-0,288476163;0,839426161;-0,45356016;0,080177341;-895,9960938;9,925842285;480,2246094;13,78285563;-340,6569044;-42,24945619;-166,25;-12,109375;60,1875;0,934997559;-0,177856445;-0,489501953;151,009466;-35,14933768;171,0590679;-55,97524186;9,247249787;-52,3451624;64,96059044;-64,96059044;-42,50059343;42,50059343;22,28332919;-38,48788067;0,539398496;0,457219054;0,457219054;0,539398496;75,09782124;375,9341543;1174,117913;59,00386773;411,7708553;1204,268898;65,4606048;395,166155;1185,68406;282,5582373;475,9385035;1151,168957;274,6328191;509,4288788;1134,741593;436,589715;555,8313192;1222,461513;35,19045355;2,824228885;999,0415265
6;;;0,52123363;0,377524952;0,70714205;0,292814848;916,015625;275,6347656;258,3007813;192,8168779;-124,0070349;-36,03820109;77,8125;54,6875;29,03125;-1,102661133;0,058280945;-0,061172485;76,5780844;9,879744431;31,59094573;0,283977283;-0,058961208;0,799436391;0,526100689;-17,24243164;750;691,8945313;209,7072368;-219,2364963;-25,59065206;-7,7578125;71,125;166,125;-0,254348755;-0,982727051;-0,487335205;135,0779637;56,2800581;68,38097468;-0,736120247;0,563815058;-0,353754458;0,122871258;-423,828125;704,5898438;562,0117188;41,6629478;-285,4757481;-46,74132812;-100,4375;119,5625;93,125;0,150772095;-0,960632324;-0,700195313;108,2956154;-46,01493718;146,6034093;-0,293454695;0,837776117;-0,45242397;0,085604149;-897,9492188;0,992774963;477,2949219;19,49269313;-335,2522645;-40,13012258;-164,625;-13,15625;58,75;0,932678223;-0,17565918;-0,492919922;149,9813582;-35,16751743;171,4101535;-55,94955117;9,304493465;-52,44194488;64,62947405;-64,62947405;-42,80205389;42,80205389;22,42862442;-38,53445172;0,539398496;0,457219054;0,457219054;0,539398496;73,46279828;376,9830195;1174,587597;56,88331079;412,5307718;1204,817455;63,55180653;396,0479033;1186,198971;279,1781665;480,3210985;1151,147004;270,7789981;513,7208482;1134,770604;431,7478838;562,439248;1223,051646;35,09114963;2,909343044;999,0556805
6,005;;;0,518447226;0,379630689;0,710055321;0,287948701;921,875;282,2265625;246,09375;208,9450595;-130,6819083;-35,98149243;79;53,8125;28,6875;-1,101928711;0,060340881;-0,067184448;75,86073977;10,03129339;31,7126837;0,285757101;-0,056371087;0,803193825;0,519658407;-8,010864258;729,9804688;679,6875;201,7815145;-211,5377869;-46,35082893;-12,3046875;70,8125;166,875;-0,262680054;-0,980895996;-0,489593506;134,0618756;56,13268888;68,25694557;-0,739833618;0,558323388;-0,353169898;0,127248717;-418,2128906;684,0820313;552,2460938;40,73106948;-274,4479832;-66,79837124;-101,25;120,375;90,25;0,150192261;-0,958557129;-0,704101563;107,2261002;-45,90257516;146,8547436;-0,298424687;0,836106421;-0,45120358;0,091016969;-897,4609375;-9,742736816;463,3789063;33,661368;-326,6519166;-44,79504625;-162,75;-14,078125;57,40625;0,930358887;-0,173461914;-0,496337891;148,9527231;-35,18809252;171,7620866;-55,92541834;9,360857722;-52,53688962;64,29161668;-64,29161668;-43,10890984;43,10890984;22,57056987;-38,58455552;0,539398496;0,457219054;0,457219054;0,539398496;71,84759741;378,0211053;1175,066248;54,79232385;413,2752305;1205,37517;61,66806939;396,9160354;1186,723022;275,7744689;484,6427409;1151,127228;266,9036428;517,9462336;1134,803576;426,8512134;568,9496941;1223,648546;34,99209944;2,993165252;999,0701068
6,01;;;0,515667133;0,381660561;0,712926905;0,283121622;913,0859375;291,5039063;237,0605469;221,9885194;-126,2541682;-46,22898881;80,3125;52,90625;28,5625;-1,101318359;0,061840057;-0,073135376;75,15305802;10,18605808;31,83445675;0,287513338;-0,05375872;0,806870222;0,513231454;-7,656097412;714,3554688;687,5;202,2920336;-194,3597813;-49,04216177;-15,90625;69,75;168,5;-0,272338867;-0,978027344;-0,4921875;133,0502643;55,98510383;68,13127518;-0,743490473;0,552826033;-0,352531218;0,131632191;-427,9785156;680,1757813;531,25;62,27737411;-268,263865;-76,86009015;-102,875;121,125;87,375;0,149856567;-0,956115723;-0,708557129;106,1576218;-45,7900406;147,1080396;-0,303386876;0,834415324;-0,449902994;0,096409376;-883,7890625;-18,67675781;447,0214844;43,19627782;-314,7044483;-61,72747692;-161,125;-15,296875;55,90625;0,9296875;-0,170639038;-0,499206543;147,9241791;-35,21071046;172,114081;-55,90282345;9,416088636;-52,63012196;63,94766927;-63,94766927;-43,42052531;43,42052531;22,70898654;-38,63837675;0,539398496;0,457219054;0,457219054;0,539398496;70,25081872;379,0446213;1175,550985;52,72915011;414,0010967;1205,938521;59,80784961;397,7670467;1187,252982;272,3471692;488,8993887;1151,106889;263,0067723;522,1008329;1134,837381;421,9009975;575,3590092;1224,247665;34,89326891;3,075558395;999,0846826
6,015;;;0,512892121;0,383622209;0,715754512;0,278336399;913,5742188;300,2929688;230,5908203;234,6466048;-125,0469849;-47,49274591;81,5;52,625;29,109375;-1,100830078;0,062778473;-0,079025269;74,45465366;10,34362804;31,95539177;0,289239624;-0,051121545;0,810467216;0,506823361;-11,74163818;703,125;684,0820313;208,9191281;-185,3077907;-59,51891151;-18,3125;68,4375;169,625;-0,283325195;-0,974121094;-0,495117188;132,0428892;55,83808931;68,0035213;-0,747092802;0,547321263;-0,351840984;0,136013613;-437,5;674,8046875;521,9726563;73,99291721;-260,2703813;-80,21336878;-104,4375;121,625;85;0,149765015;-0,953308106;-0,713562012;105,0912061;-45,67733822;147,3619114;-0,30834308;0,832700569;-0,448526068;0,10177757;-859,8632813;-21,46911621;432,1289063;45,65092159;-304,877412;-88,11901324;-160;-16,046875;54,46875;0,930664063;-0,167190552;-0,501525879;146,8959597;-35,23500081;172,4655769;-55,88212845;9,470189566;-52,72194555;63,5983413;-63,5983413;-43,73622557;43,73622557;22,84348404;-38,69579013;0,539398496;0,457219054;0,457219054;0,539398496;68,6713767;380,0499891;1176,039079;50,6925077;414,705472;1206,50421;57,97000196;398,5976705;1187,785809;268,897163;493,0864362;1151,083399;259,0892752;526,1798302;1134,868949;416,8993992;581,6632946;1224,844262;34,79464617;3,15638468;999,0992902
6,02;;;0,510122507;0,385521992;0,718535235;0,273596304;911,6210938;321,7773438;226,9287109;253,6154699;-112,2464417;-46,49580647;81,375;51,21875;28,8125;-1,100341797;0,063716888;-0,084915161;73,7653635;10,50350317;32,07474895;0,290930551;-0,048458331;0,813985185;0,500439132;-15,4876709;705,078125;671,3867188;220,6023751;-191,2264361;-71,07470771;-19,375;67,375;170;-0,294311523;-0,970214844;-0,498046875;131,0398092;55,69228529;67,87330191;-0,750642729;0,541807103;-0,351102364;0,140384067;-445,3125;665,0390625;519,53125;77,6878014;-249,5014807;-82,28189858;-105,5;121,5625;83,75;0,149673462;-0,950500488;-0,718566895;104,0280014;-45,56448777;147,6148163;-0,313296014;0,830959354;-0,447076608;0,10711987;-840,8203125;-27,22167969;419,921875;48,35482752;-294,0331795;-108,2262064;-159,625;-16,953125;53,1875;0,931640625;-0,163742065;-0,503845215;145,8679885;-35,26055908;172,8161871;-55,8639943;9,523397095;-52,81275939;63,24440937;-63,24440937;-44,05531415;44,05531415;22,97348839;-38,75638212;0,539398496;0,457219054;0,457219054;0,539398496;67,10839657;381,0339865;1176,528038;48,68149419;415,3858327;1207,069262;56,15367837;399,4050219;1188,318745;265,426166;497,1988998;1151,054423;255,1528786;530,178003;1134,895397;411,8494179;587,8584583;1225,433603;34,69623843;3,235511329;999,1138215
6,025;;;0,507360335;0,387365035;0,721265579;0,268904786;909,6679688;342,7734375;222,9003906;272,1901448;-99,60874705;-45,71249115;80,8125;49,46875;28,625;-1,099853516;0,064655304;-0,090805054;73,08523215;10,66507598;32,19195359;0,292581959;-0,045769278;0,817423317;0,494085105;-18,17321777;723,1445313;664,5507813;236,8809889;-206,6515243;-69,36657895;-17,71875;66,5;170;-0,305297852;-0,966308594;-0,500976563;130,0413908;55,54815496;67,74032253;-0,754142288;0,536281751;-0,350318807;0,144734328;-450,6835938;683,1054688;536,1328125;75,91911119;-262,0070956;-60,43853518;-104,9375;120,5625;84,25;0,149581909;-0,947692871;-0,723571777;102,9692134;-45,45154331;147,8651788;-0,318248984;0,829188349;-0,445558514;0,112436101;-832,5195313;-29,54101563;411,1328125;52,99560968;-290,235959;-119,1219242;-159,75;-17,828125;51,78125;0,932617188;-0,160293579;-0,506164551;144,8399799;-35,28693225;173,1656332;-55,84925795;9,576150203;-52,90295281;62,88673122;-62,88673122;-44,37710256;44,37710256;23,09828599;-38,81950775;0,539398496;0,457219054;0,457219054;0,539398496;65,56102288;381,9938711;1177,015669;46,69539114;416,0401413;1207,631121;54,3581322;400,1867177;1188,849398;261,936524;501,2316492;1151,01794;251,1999737;534,0899832;1134,914147;406,7547239;593,9402808;1226,011175;34,59806455;3,312816148;999,1281812
